step,policy_name,action,action_name,compact_reward,partition_reward,global_reward,done,rows_ingested,ingestion_rate_rows_per_sec,latency_ms,file_count,block_utilization,total_size_kb,file_size_skew_kb,partition_strategy,steps_since_compact,steps_since_partition_change,partition_pruning_ratio,avg_pruning_ratio,query_hist_time_range,query_hist_region_filter,query_hist_sensor_lookup,query_hist_type_filter,query_hist_full_scan,next_rows_ingested,next_ingestion_rate_rows_per_sec,next_latency_ms,next_file_count,next_block_utilization,next_total_size_kb,next_file_size_skew_kb,next_partition_strategy,next_steps_since_compact,next_steps_since_partition_change,next_partition_pruning_ratio,next_avg_pruning_ratio,next_query_hist_time_range,next_query_hist_region_filter,next_query_hist_sensor_lookup,next_query_hist_type_filter,next_query_hist_full_scan
1,WorkloadAwareThreshold,0,NOOP,0.021466,0.0,0.02065,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,312.7371328399527,42.0684814453125,1,0.1079559326171875,6.9091796875,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,WorkloadAwareThreshold,0,NOOP,0.02135,0.0,0.019972,0,47,312.7371328399527,42.0684814453125,1,0.1079559326171875,6.9091796875,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47,237.41295742080004,71.40398025512695,2,0.108001708984375,13.82421875,0.0041432037960149265,0,2,2,0.0,0.0,0.5,0.0,0.0,0.5,0.0
3,WorkloadAwareThreshold,0,NOOP,0.021517,0.0,0.020237,0,47,237.41295742080004,71.40398025512695,2,0.108001708984375,13.82421875,0.0041432037960149265,0,2,2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,50,304.90502395300996,67.75355339050293,3,0.10946146647135417,21.0166015625,0.1618424634993439,0,3,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
4,WorkloadAwareThreshold,0,NOOP,0.020204,0.0,0.018933,0,50,304.90502395300996,67.75355339050293,3,0.10946146647135417,21.0166015625,0.1618424634993439,0,3,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,31,150.5127206639888,68.56012344360352,4,0.10351943969726562,26.5009765625,0.7719734798316817,0,4,4,0.0,0.0,0.25,0.25,0.0,0.25,0.25
5,WorkloadAwareThreshold,0,NOOP,0.019901,0.0,0.017926,0,31,150.5127206639888,68.56012344360352,4,0.10351943969726562,26.5009765625,0.7719734798316817,0,4,4,0.0,0.0,0.25,0.25,0.0,0.25,0.25,41,208.38231555477464,105.01837730407715,5,0.102630615234375,32.841796875,0.6805414557347943,0,5,5,0.0,0.0,0.4,0.2,0.0,0.2,0.2
6,WorkloadAwareThreshold,0,NOOP,0.020048,0.0,0.018171,0,41,208.38231555477464,105.01837730407715,5,0.102630615234375,32.841796875,0.6805414557347943,0,5,5,0.0,0.0,0.4,0.2,0.0,0.2,0.2,49,285.46035837952786,101.3481616973877,6,0.1039886474609375,39.931640625,0.6448516604153468,0,6,6,0.0,0.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
7,WorkloadAwareThreshold,0,NOOP,0.019639,0.0,0.017771,0,49,285.46035837952786,101.3481616973877,6,0.1039886474609375,39.931640625,0.6448516604153468,0,6,6,0.0,0.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,37,226.13834447102985,102.1738052368164,7,0.10257175990513392,45.9521484375,0.6356800376275878,0,7,7,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
8,WorkloadAwareThreshold,0,NOOP,0.019372,0.0,0.017467,0,37,226.13834447102985,102.1738052368164,7,0.10257175990513392,45.9521484375,0.6356800376275878,0,7,7,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,39,247.59651441052398,105.27276992797852,8,0.10186004638671875,52.15234375,0.6024618415077716,0,8,8,0.0,0.0,0.625,0.125,0.0,0.125,0.125
9,WorkloadAwareThreshold,0,NOOP,0.018954,0.0,0.017028,0,39,247.59651441052398,105.27276992797852,8,0.10186004638671875,52.15234375,0.6024618415077716,0,8,8,0.0,0.0,0.625,0.125,0.0,0.125,0.125,33,195.0297549517611,107.53607749938965,9,0.10039435492621528,57.8271484375,0.6299074363659685,0,9,9,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
10,WorkloadAwareThreshold,0,NOOP,0.018693,0.0,0.016642,0,33,195.0297549517611,107.53607749938965,9,0.10039435492621528,57.8271484375,0.6299074363659685,0,9,9,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,37,238.5710082321924,115.03362655639648,10,0.099713134765625,63.81640625,0.6096755457656151,0,10,10,0.0,0.0,0.7,0.1,0.0,0.1,0.1
