step,policy_name,action,action_name,compact_reward,partition_reward,global_reward,done,rows_ingested,ingestion_rate_rows_per_sec,latency_ms,file_count,block_utilization,total_size_kb,file_size_skew_kb,partition_strategy,steps_since_compact,steps_since_partition_change,partition_pruning_ratio,avg_pruning_ratio,query_hist_time_range,query_hist_region_filter,query_hist_sensor_lookup,query_hist_type_filter,query_hist_full_scan,next_rows_ingested,next_ingestion_rate_rows_per_sec,next_latency_ms,next_file_count,next_block_utilization,next_total_size_kb,next_file_size_skew_kb,next_partition_strategy,next_steps_since_compact,next_steps_since_partition_change,next_partition_pruning_ratio,next_avg_pruning_ratio,next_query_hist_time_range,next_query_hist_region_filter,next_query_hist_sensor_lookup,next_query_hist_type_filter,next_query_hist_full_scan
1,MultiAgentRL_ddqn,0,NOOP,0.022095,0.0,0.020514,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,245.6809214534072,80.30939102172852,1,0.1110992431640625,7.1103515625,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,MultiAgentRL_ddqn,0,NOOP,0.021889,0.0,0.020123,0,50,245.6809214534072,80.30939102172852,1,0.1110992431640625,7.1103515625,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,228.26473796095348,90.80052375793457,2,0.11069488525390625,14.1689453125,0.03659830019813185,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,MultiAgentRL_ddqn,0,NOOP,0.01998,0.0,0.018235,0,49,228.26473796095348,90.80052375793457,2,0.11069488525390625,14.1689453125,0.03659830019813185,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,180.99961161696802,91.00198745727539,3,0.101776123046875,19.541015625,0.9889945972630626,0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,MultiAgentRL_ddqn,0,NOOP,0.01965,0.0,0.017982,0,30,180.99961161696802,91.00198745727539,3,0.101776123046875,19.541015625,0.9889945972630626,0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,245.24436414452816,88.41943740844727,4,0.10074996948242188,25.7919921875,0.8181233092140733,0,4,4,0.0,0.0,0.75,0.0,0.25,0.0,0.0
5,MultiAgentRL_ddqn,0,NOOP,0.018926,0.0,0.016915,0,40,245.24436414452816,88.41943740844727,4,0.10074996948242188,25.7919921875,0.8181233092140733,0,4,4,0.0,0.0,0.75,0.0,0.25,0.0,0.0,31,137.79521173718922,106.81915283203125,5,0.0977569580078125,31.2822265625,0.8279230411350058,0,5,5,0.0,0.0,0.8,0.0,0.2,0.0,0.0
6,MultiAgentRL_ddqn,0,NOOP,0.01903,0.0,0.017211,0,31,137.79521173718922,106.81915283203125,5,0.0977569580078125,31.2822265625,0.8279230411350058,0,5,5,0.0,0.0,0.8,0.0,0.2,0.0,0.0,45,208.52544648035928,98.47354888916016,6,0.09890238444010417,37.978515625,0.7619770362043724,0,6,6,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
7,MultiAgentRL_ddqn,0,NOOP,0.019163,0.0,0.017109,0,45,208.52544648035928,98.47354888916016,6,0.09890238444010417,37.978515625,0.7619770362043724,0,6,6,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,47,257.3431136419117,111.44781112670898,7,0.100189208984375,44.884765625,0.7289165249420944,0,7,7,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0
8,MultiAgentRL_ddqn,0,NOOP,0.018746,0.0,0.016787,0,47,257.3431136419117,111.44781112670898,7,0.100189208984375,44.884765625,0.7289165249420944,0,7,7,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,33,155.79519215508827,107.97262191772461,8,0.09873008728027344,50.5498046875,0.7246935901610364,0,8,8,0.0,0.0,0.75,0.0,0.25,0.0,0.0
9,MultiAgentRL_ddqn,0,NOOP,0.018596,0.0,0.015938,0,33,155.79519215508827,107.97262191772461,8,0.09873008728027344,50.5498046875,0.7246935901610364,0,8,8,0.0,0.0,0.75,0.0,0.25,0.0,0.0,40,198.70566428804074,144.1490650177002,9,0.09860738118489583,56.7978515625,0.6782980561827081,0,9,9,0.0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0
10,MultiAgentRL_ddqn,0,NOOP,0.018395,0.0,0.016109,0,40,198.70566428804074,144.1490650177002,9,0.09860738118489583,56.7978515625,0.6782980561827081,0,9,9,0.0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0,38,165.98735908103913,126.77335739135742,10,0.098223876953125,62.86328125,0.6441983765318571,0,10,10,0.0,0.0,0.6,0.0,0.3,0.1,0.0
11,MultiAgentRL_ddqn,0,NOOP,0.018215,0.0,0.01609,0,38,165.98735908103913,126.77335739135742,10,0.098223876953125,62.86328125,0.6441983765318571,0,10,10,0.0,0.0,0.6,0.0,0.3,0.1,0.0,38,216.73160038945005,119.95100975036621,11,0.09794755415482954,68.955078125,0.6139483792082447,0,11,11,0.0,0.0,0.6363636363636364,0.0,0.2727272727272727,0.09090909090909091,0.0
